date,ifp_id,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,stability,unitroot_kpss,unitroot_pp,series_length,ratio,skew
2019-07-21,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-22,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-23,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-24,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-25,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-26,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-27,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-28,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-29,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-07-30,640,0.4821,0.6058,-0.2376,0.3277,-0.5778,0.9022,-0.0941,0.2481,19.0,0.9285,3.0,0.4186,0.0001,0.9137,0.0633,0.5069,0.3055,0.2323,0.7966,-0.0171,1.0,12.0,0.6321,0.0,2.2029,-0.8563,0.0705,0.1642,0.4909,5.0,3.0,0.4549,0.2678,-19.5232,53.0,0.0756,5.4645
2019-05-29,641,0.8414,4.1559,-0.2641,0.154,-0.5543,0.4056,0.4945,0.3645,7.0,0.7335,27.0,0.5899,0.0001,0.9875,0.1504,0.7861,0.7686,0.1269,0.7062,-0.0478,1.0,11.0,0.8367,0.0,5.8746,-4.0505,0.1968,0.1949,0.2196,7.0,10.0,0.8416,1.081,-12.1906,101.0,0.0551,2.9374
2019-05-30,641,0.8414,4.1559,-0.2641,0.154,-0.5543,0.4056,0.4945,0.3645,7.0,0.7335,27.0,0.5899,0.0001,0.9875,0.1504,0.7861,0.7686,0.1269,0.7062,-0.0478,1.0,11.0,0.8367,0.0,5.8746,-4.0505,0.1968,0.1949,0.2196,7.0,10.0,0.8416,1.081,-12.1906,101.0,0.0551,2.9374
2019-05-31,641,0.8414,4.1559,-0.2641,0.154,-0.5543,0.4056,0.4945,0.3645,7.0,0.7335,27.0,0.5899,0.0001,0.9875,0.1504,0.7861,0.7686,0.1269,0.7062,-0.0478,1.0,11.0,0.8367,0.0,5.8746,-4.0505,0.1968,0.1949,0.2196,7.0,10.0,0.8416,1.081,-12.1906,101.0,0.0551,2.9374
2019-06-02,641,0.8413,4.1555,-0.2641,0.154,-0.5542,0.4056,0.4946,0.3644,7.0,0.7335,27.0,0.5896,0.0001,0.9875,0.1504,0.7872,0.7685,0.127,0.7061,-0.0478,1.0,11.0,0.8367,0.0,5.8835,-4.0396,0.1968,0.1948,0.2193,7.0,10.0,0.8415,1.0825,-12.1876,101.0,0.0551,2.9352
2019-06-03,641,0.8413,4.1555,-0.2641,0.154,-0.5542,0.4056,0.4946,0.3644,7.0,0.7335,27.0,0.5896,0.0001,0.9875,0.1504,0.7872,0.7685,0.127,0.7061,-0.0478,1.0,11.0,0.8367,0.0,5.8835,-4.0396,0.1968,0.1948,0.2193,7.0,10.0,0.8415,1.0825,-12.1876,101.0,0.0551,2.9352
2019-06-04,641,0.8413,4.1555,-0.2641,0.154,-0.5542,0.4056,0.4946,0.3644,7.0,0.7335,27.0,0.5896,0.0001,0.9875,0.1504,0.7872,0.7685,0.127,0.7061,-0.0478,1.0,11.0,0.8367,0.0,5.8835,-4.0396,0.1968,0.1948,0.2193,7.0,10.0,0.8415,1.0825,-12.1876,101.0,0.0551,2.9352
2019-06-05,641,0.8413,4.1556,-0.2644,0.1541,-0.5541,0.4055,0.4946,0.3644,7.0,0.7335,27.0,0.5894,0.0001,0.9875,0.1504,0.7843,0.7686,0.1271,0.7062,-0.0473,1.0,11.0,0.8367,0.0,5.8791,-4.045,0.1968,0.1953,0.2194,7.0,10.0,0.8415,1.0818,-12.1982,101.0,0.0551,2.9363
2019-06-06,641,0.8412,4.1554,-0.2645,0.1541,-0.5541,0.4055,0.4946,0.3644,7.0,0.7335,27.0,0.5891,0.0001,0.9875,0.1504,0.7841,0.7685,0.1272,0.7062,-0.0472,1.0,11.0,0.8367,0.0,5.8817,-4.0416,0.1968,0.1954,0.2194,7.0,10.0,0.8414,1.0822,-12.1994,101.0,0.0551,2.9356
2019-06-07,641,0.8412,4.1554,-0.2645,0.1541,-0.5541,0.4055,0.4946,0.3644,7.0,0.7335,27.0,0.5912,0.0001,0.9875,0.1504,0.7845,0.7685,0.1272,0.7062,-0.0473,1.0,11.0,0.8367,0.0,5.8828,-4.0404,0.1968,0.1953,0.2193,7.0,10.0,0.8414,1.0824,-12.1979,101.0,0.0551,2.9354
2019-06-12,641,0.8412,4.1554,-0.2645,0.1541,-0.5541,0.4055,0.4946,0.3644,7.0,0.7335,27.0,0.5912,0.0001,0.9875,0.1504,0.7845,0.7685,0.1272,0.7062,-0.0473,1.0,11.0,0.8367,0.0,5.8828,-4.0404,0.1968,0.1953,0.2193,7.0,10.0,0.8414,1.0824,-12.1979,101.0,0.0551,2.9354
2019-06-13,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-14,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-15,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-16,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-17,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-18,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-19,641,0.8411,4.1543,-0.2655,0.1542,-0.5538,0.4052,0.4942,0.3647,7.0,0.7335,27.0,0.5888,0.0001,0.9875,0.1504,0.7728,0.7685,0.1272,0.7042,-0.0456,1.0,11.0,0.8367,0.0,5.8541,-4.0738,0.1962,0.1968,0.2203,7.0,10.0,0.8416,1.0776,-12.2381,101.0,0.0553,2.9421
2019-06-20,641,0.8411,4.1546,-0.2654,0.1542,-0.5539,0.4052,0.4943,0.3647,7.0,0.7335,27.0,0.5886,0.0001,0.9875,0.1504,0.7741,0.7685,0.1273,0.7046,-0.0458,1.0,11.0,0.8367,0.0,5.8571,-4.0704,0.1963,0.1967,0.2202,7.0,10.0,0.8416,1.0781,-12.2338,101.0,0.0552,2.9414
2019-06-21,641,0.8411,4.1548,-0.2653,0.1542,-0.5539,0.4053,0.4943,0.3647,7.0,0.7335,27.0,0.587,0.0001,0.9875,0.1504,0.7752,0.7685,0.1273,0.7049,-0.046,1.0,11.0,0.8367,0.0,5.8598,-4.0673,0.1963,0.1965,0.2201,7.0,10.0,0.8416,1.0786,-12.23,101.0,0.0552,2.9408
2019-06-22,641,0.8411,4.1546,-0.2654,0.1542,-0.5539,0.4052,0.4943,0.3647,7.0,0.7335,27.0,0.5887,0.0001,0.9875,0.1504,0.7743,0.7685,0.1273,0.7047,-0.0458,1.0,11.0,0.8367,0.0,5.8576,-4.0699,0.1963,0.1966,0.2202,7.0,10.0,0.8416,1.0782,-12.2331,101.0,0.0552,2.9413
2019-06-23,641,0.8411,4.1546,-0.2654,0.1542,-0.5539,0.4052,0.4943,0.3647,7.0,0.7335,27.0,0.5887,0.0001,0.9875,0.1504,0.7743,0.7685,0.1273,0.7047,-0.0458,1.0,11.0,0.8367,0.0,5.8576,-4.0699,0.1963,0.1966,0.2202,7.0,10.0,0.8416,1.0782,-12.2331,101.0,0.0552,2.9413
2019-06-24,641,0.8411,4.1546,-0.2654,0.1542,-0.5539,0.4052,0.4943,0.3647,7.0,0.7335,27.0,0.5887,0.0001,0.9875,0.1504,0.7743,0.7685,0.1273,0.7047,-0.0458,1.0,11.0,0.8367,0.0,5.8576,-4.0699,0.1963,0.1966,0.2202,7.0,10.0,0.8416,1.0782,-12.2331,101.0,0.0552,2.9413
2019-06-25,641,0.8383,4.0859,-0.2654,0.1543,-0.5539,0.4053,0.4881,0.3622,7.0,0.7349,26.0,0.5894,0.0001,0.9872,0.1511,0.7591,0.7633,0.1273,0.7047,-0.0391,1.0,11.0,0.8348,0.0,5.7722,-4.1602,0.1946,0.1939,0.2212,6.0,9.0,0.8376,1.049,-11.9868,100.0,0.0557,3.0266
2019-06-26,641,0.8383,4.0859,-0.2654,0.1543,-0.5539,0.4053,0.4881,0.3622,7.0,0.7349,26.0,0.5894,0.0001,0.9872,0.1511,0.7591,0.7633,0.1273,0.7047,-0.0391,1.0,11.0,0.8348,0.0,5.7722,-4.1602,0.1946,0.1939,0.2212,6.0,9.0,0.8376,1.049,-11.9868,100.0,0.0557,3.0266
2019-06-27,641,0.8382,4.0846,-0.2657,0.1542,-0.5537,0.405,0.4879,0.3623,7.0,0.7349,26.0,0.5891,0.0001,0.9872,0.1511,0.7543,0.7632,0.1272,0.7032,-0.0384,1.0,11.0,0.8348,0.0,5.7605,-4.1733,0.1943,0.1944,0.2216,6.0,9.0,0.8375,1.0471,-11.9995,100.0,0.0557,3.0294
2019-06-28,641,0.8382,4.0846,-0.2657,0.1542,-0.5537,0.405,0.4879,0.3623,7.0,0.7349,26.0,0.5891,0.0001,0.9872,0.1511,0.7543,0.7632,0.1272,0.7032,-0.0384,1.0,11.0,0.8348,0.0,5.7605,-4.1733,0.1943,0.1944,0.2216,6.0,9.0,0.8375,1.0471,-11.9995,100.0,0.0557,3.0294
2019-06-29,641,0.8383,4.0847,-0.2652,0.1542,-0.5551,0.4068,0.4877,0.3633,9.0,0.73,26.0,0.5901,0.0001,0.9873,0.1542,0.7535,0.7633,0.1271,0.7085,-0.0396,1.0,11.0,0.8339,0.0,5.6782,-4.3344,0.1924,0.1993,0.2157,6.0,9.0,0.846,1.0359,-12.5269,101.0,0.0533,3.0947
2019-06-30,641,0.8383,4.0847,-0.2652,0.1542,-0.5551,0.4068,0.4877,0.3633,9.0,0.73,26.0,0.5901,0.0001,0.9873,0.1542,0.7535,0.7633,0.1271,0.7085,-0.0396,1.0,11.0,0.8339,0.0,5.6782,-4.3344,0.1924,0.1993,0.2157,6.0,9.0,0.846,1.0359,-12.5269,101.0,0.0533,3.0947
2019-07-01,641,0.8383,4.0847,-0.2652,0.1542,-0.5551,0.4068,0.4877,0.3633,9.0,0.73,26.0,0.5901,0.0001,0.9873,0.1542,0.7535,0.7633,0.1271,0.7085,-0.0396,1.0,11.0,0.8339,0.0,5.6782,-4.3344,0.1924,0.1993,0.2157,6.0,9.0,0.846,1.0359,-12.5269,101.0,0.0533,3.0947
2019-07-02,641,0.8383,4.0847,-0.2652,0.1542,-0.5551,0.4068,0.4877,0.3633,9.0,0.73,26.0,0.5901,0.0001,0.9873,0.1542,0.7535,0.7633,0.1271,0.7085,-0.0396,1.0,11.0,0.8339,0.0,5.6782,-4.3344,0.1924,0.1993,0.2157,6.0,9.0,0.846,1.0359,-12.5269,101.0,0.0533,3.0947
2019-07-03,641,0.8382,4.0832,-0.264,0.154,-0.5544,0.406,0.4874,0.3634,8.0,0.73,26.0,0.5905,0.0001,0.9874,0.1541,0.7498,0.7634,0.1266,0.707,-0.0411,1.0,11.0,0.8333,0.0,5.6676,-4.3456,0.1915,0.2002,0.2133,6.0,9.0,0.8458,1.0343,-12.5287,101.0,0.0533,3.0973
2019-07-04,641,0.8382,4.0832,-0.264,0.154,-0.5544,0.406,0.4874,0.3634,8.0,0.73,26.0,0.5905,0.0001,0.9874,0.1541,0.7498,0.7634,0.1266,0.707,-0.0411,1.0,11.0,0.8333,0.0,5.6676,-4.3456,0.1915,0.2002,0.2133,6.0,9.0,0.8458,1.0343,-12.5287,101.0,0.0533,3.0973
2019-07-05,641,0.8384,4.0862,-0.2652,0.1543,-0.555,0.4068,0.4882,0.3631,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1542,0.7582,0.7633,0.1273,0.7081,-0.0392,1.0,11.0,0.8342,0.0,5.7001,-4.3099,0.1925,0.1976,0.2168,6.0,9.0,0.846,1.0395,-12.5137,101.0,0.0532,3.089
2019-07-06,641,0.8384,4.0862,-0.2652,0.1543,-0.555,0.4068,0.4882,0.3631,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1542,0.7582,0.7633,0.1273,0.7081,-0.0392,1.0,11.0,0.8342,0.0,5.7001,-4.3099,0.1925,0.1976,0.2168,6.0,9.0,0.846,1.0395,-12.5137,101.0,0.0532,3.089
2019-07-07,641,0.8384,4.0862,-0.2652,0.1543,-0.555,0.4068,0.4882,0.3631,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1542,0.7582,0.7633,0.1273,0.7081,-0.0392,1.0,11.0,0.8342,0.0,5.7001,-4.3099,0.1925,0.1976,0.2168,6.0,9.0,0.846,1.0395,-12.5137,101.0,0.0532,3.089
2019-07-08,641,0.8384,4.0862,-0.2652,0.1543,-0.555,0.4068,0.4882,0.3631,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1542,0.7582,0.7633,0.1273,0.7081,-0.0392,1.0,11.0,0.8342,0.0,5.7001,-4.3099,0.1925,0.1976,0.2168,6.0,9.0,0.846,1.0395,-12.5137,101.0,0.0532,3.089
2019-07-10,641,0.8382,4.0856,-0.2661,0.1542,-0.5554,0.4072,0.4887,0.3628,9.0,0.7301,26.0,0.5886,0.0001,0.9873,0.1541,0.7649,0.7629,0.1274,0.7061,-0.0371,1.0,11.0,0.8348,0.0,5.7268,-4.2784,0.1931,0.1951,0.2201,6.0,9.0,0.8458,1.0438,-12.5023,101.0,0.0532,3.0821
2019-07-11,641,0.8382,4.0856,-0.2661,0.1542,-0.5554,0.4072,0.4887,0.3628,9.0,0.7301,26.0,0.5886,0.0001,0.9873,0.1541,0.7649,0.7629,0.1274,0.7061,-0.0371,1.0,11.0,0.8348,0.0,5.7268,-4.2784,0.1931,0.1951,0.2201,6.0,9.0,0.8458,1.0438,-12.5023,101.0,0.0532,3.0821
2019-07-12,641,0.8379,4.0836,-0.2664,0.1539,-0.5555,0.4073,0.4889,0.3626,9.0,0.7301,26.0,0.5882,0.0001,0.9873,0.154,0.7686,0.7625,0.1273,0.7034,-0.0357,1.0,11.0,0.8351,0.0,5.7431,-4.2581,0.1934,0.1934,0.2223,6.0,9.0,0.8456,1.0465,-12.4958,101.0,0.0531,3.0777
2019-07-13,641,0.8379,4.0836,-0.2664,0.1539,-0.5555,0.4073,0.4889,0.3626,9.0,0.7301,26.0,0.5882,0.0001,0.9873,0.154,0.7686,0.7625,0.1273,0.7034,-0.0357,1.0,11.0,0.8351,0.0,5.7431,-4.2581,0.1934,0.1934,0.2223,6.0,9.0,0.8456,1.0465,-12.4958,101.0,0.0531,3.0777
2019-07-14,641,0.8379,4.0836,-0.2664,0.1539,-0.5555,0.4073,0.4889,0.3626,9.0,0.7301,26.0,0.5882,0.0001,0.9873,0.154,0.7686,0.7625,0.1273,0.7034,-0.0357,1.0,11.0,0.8351,0.0,5.7431,-4.2581,0.1934,0.1934,0.2223,6.0,9.0,0.8456,1.0465,-12.4958,101.0,0.0531,3.0777
2019-07-15,641,0.8379,4.0836,-0.2664,0.1539,-0.5555,0.4073,0.4889,0.3626,9.0,0.7301,26.0,0.5882,0.0001,0.9873,0.154,0.7686,0.7625,0.1273,0.7034,-0.0357,1.0,11.0,0.8351,0.0,5.7431,-4.2581,0.1934,0.1934,0.2223,6.0,9.0,0.8456,1.0465,-12.4958,101.0,0.0531,3.0777
2019-07-16,641,0.8379,4.0836,-0.2664,0.1539,-0.5555,0.4073,0.4889,0.3626,9.0,0.7301,26.0,0.5882,0.0001,0.9873,0.154,0.7686,0.7625,0.1273,0.7034,-0.0357,1.0,11.0,0.8351,0.0,5.7431,-4.2581,0.1934,0.1934,0.2223,6.0,9.0,0.8456,1.0465,-12.4958,101.0,0.0531,3.0777
2019-07-18,641,0.8378,4.083,-0.2665,0.1538,-0.5555,0.4073,0.489,0.3625,9.0,0.7301,26.0,0.5887,0.0001,0.9873,0.154,0.7694,0.7624,0.1272,0.7026,-0.0353,1.0,11.0,0.8351,0.0,5.7467,-4.2536,0.1934,0.193,0.2227,6.0,9.0,0.8455,1.0471,-12.4944,101.0,0.0531,3.0767
2019-07-19,641,0.8378,4.083,-0.2665,0.1538,-0.5555,0.4073,0.489,0.3625,9.0,0.7301,26.0,0.5887,0.0001,0.9873,0.154,0.7694,0.7624,0.1272,0.7026,-0.0353,1.0,11.0,0.8351,0.0,5.7467,-4.2536,0.1934,0.193,0.2227,6.0,9.0,0.8455,1.0471,-12.4944,101.0,0.0531,3.0767
2019-07-20,641,0.8383,4.0863,-0.2657,0.1543,-0.5552,0.407,0.4885,0.3629,9.0,0.7301,26.0,0.5891,0.0001,0.9873,0.1541,0.7619,0.7631,0.1274,0.7074,-0.0381,1.0,11.0,0.8345,0.0,5.7145,-4.2932,0.1929,0.1963,0.2186,6.0,9.0,0.846,1.0418,-12.5074,101.0,0.0532,3.0853
2019-07-21,641,0.8383,4.0863,-0.2657,0.1543,-0.5552,0.407,0.4885,0.3629,9.0,0.7301,26.0,0.5891,0.0001,0.9873,0.1541,0.7619,0.7631,0.1274,0.7074,-0.0381,1.0,11.0,0.8345,0.0,5.7145,-4.2932,0.1929,0.1963,0.2186,6.0,9.0,0.846,1.0418,-12.5074,101.0,0.0532,3.0853
2019-07-22,641,0.8383,4.0863,-0.2657,0.1543,-0.5552,0.407,0.4885,0.3629,9.0,0.7301,26.0,0.5891,0.0001,0.9873,0.1541,0.7619,0.7631,0.1274,0.7074,-0.0381,1.0,11.0,0.8345,0.0,5.7145,-4.2932,0.1929,0.1963,0.2186,6.0,9.0,0.846,1.0418,-12.5074,101.0,0.0532,3.0853
2019-07-23,641,0.8383,4.0863,-0.2657,0.1543,-0.5552,0.407,0.4885,0.3629,9.0,0.7301,26.0,0.5891,0.0001,0.9873,0.1541,0.7619,0.7631,0.1274,0.7074,-0.0381,1.0,11.0,0.8345,0.0,5.7145,-4.2932,0.1929,0.1963,0.2186,6.0,9.0,0.846,1.0418,-12.5074,101.0,0.0532,3.0853
2019-07-24,641,0.8382,4.0861,-0.2659,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1541,0.7633,0.763,0.1274,0.7069,-0.0376,1.0,11.0,0.8346,0.0,5.7204,-4.2862,0.193,0.1958,0.2193,6.0,9.0,0.8459,1.0428,-12.505,101.0,0.0532,3.0838
2019-07-25,641,0.8382,4.0861,-0.2659,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1541,0.7633,0.763,0.1274,0.7069,-0.0376,1.0,11.0,0.8346,0.0,5.7204,-4.2862,0.193,0.1958,0.2193,6.0,9.0,0.8459,1.0428,-12.505,101.0,0.0532,3.0838
2019-07-26,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7628,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7184,-4.2886,0.193,0.196,0.2191,6.0,9.0,0.8459,1.0424,-12.5058,101.0,0.0532,3.0843
2019-07-27,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7628,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7184,-4.2886,0.193,0.196,0.2191,6.0,9.0,0.8459,1.0424,-12.5058,101.0,0.0532,3.0843
2019-07-28,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7628,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7184,-4.2886,0.193,0.196,0.2191,6.0,9.0,0.8459,1.0424,-12.5058,101.0,0.0532,3.0843
2019-07-29,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7628,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7184,-4.2886,0.193,0.196,0.2191,6.0,9.0,0.8459,1.0424,-12.5058,101.0,0.0532,3.0843
2019-07-30,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7629,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7187,-4.2882,0.193,0.1959,0.2191,6.0,9.0,0.8459,1.0425,-12.5057,101.0,0.0532,3.0842
2019-07-31,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7629,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7187,-4.2882,0.193,0.1959,0.2191,6.0,9.0,0.8459,1.0425,-12.5057,101.0,0.0532,3.0842
2019-08-01,641,0.8383,4.0862,-0.2658,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.5892,0.0001,0.9873,0.1541,0.7629,0.7631,0.1274,0.7071,-0.0378,1.0,11.0,0.8346,0.0,5.7187,-4.2882,0.193,0.1959,0.2191,6.0,9.0,0.8459,1.0425,-12.5057,101.0,0.0532,3.0842
2019-08-02,641,0.8382,4.086,-0.2659,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1541,0.7634,0.763,0.1274,0.7069,-0.0376,1.0,11.0,0.8346,0.0,5.7207,-4.2858,0.193,0.1957,0.2194,6.0,9.0,0.8459,1.0428,-12.5048,101.0,0.0532,3.0837
2019-08-03,641,0.8382,4.086,-0.2659,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1541,0.7634,0.763,0.1274,0.7069,-0.0376,1.0,11.0,0.8346,0.0,5.7207,-4.2858,0.193,0.1957,0.2194,6.0,9.0,0.8459,1.0428,-12.5048,101.0,0.0532,3.0837
2019-08-04,641,0.8382,4.086,-0.2659,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1541,0.7634,0.763,0.1274,0.7069,-0.0376,1.0,11.0,0.8346,0.0,5.7207,-4.2858,0.193,0.1957,0.2194,6.0,9.0,0.8459,1.0428,-12.5048,101.0,0.0532,3.0837
2019-08-05,641,0.8382,4.086,-0.2659,0.1542,-0.5553,0.4071,0.4886,0.3629,9.0,0.7301,26.0,0.589,0.0001,0.9873,0.1541,0.7634,0.763,0.1274,0.7069,-0.0376,1.0,11.0,0.8346,0.0,5.7207,-4.2858,0.193,0.1957,0.2194,6.0,9.0,0.8459,1.0428,-12.5048,101.0,0.0532,3.0837
